ITEM번호	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	상점 판매가	상점에서 살 때	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	ADDON_TYPE3	ADDON_VALUE3	ADDON_TYPE4	ADDON_VALUE4	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON	MASK_ITEM_TYPE	MASK_ITEM_SUBTYPE
61162	item_name_40138	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_STACK | ANTI_MUDANG | ANTI_SURA | ANTI_WOLFMAN | ANTI_MUSA	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	175	APPLY_ATTBONUS_METIN	175	APPLY_ATT_GRADE_BONUS	325	APPLY_MELEE_MAGIC_ATTBONUS_PER	15	APPLY_NONE	0	0	0	0	2	0	0	0	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_WEAPON
61163	item_name_40119	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_SURA | ANTI_ASSASSIN | ANTI_WOLFMAN | ANTI_MUSA	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	175	APPLY_ATTBONUS_METIN	175	APPLY_ATT_GRADE_BONUS	325	APPLY_MELEE_MAGIC_ATTBONUS_PER	15	APPLY_NONE	0	0	0	0	4	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_WEAPON
61164	item_name_40120	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_SURA | ANTI_ASSASSIN | ANTI_WOLFMAN | ANTI_MUSA	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	175	APPLY_ATTBONUS_METIN	175	APPLY_ATT_GRADE_BONUS	325	APPLY_MELEE_MAGIC_ATTBONUS_PER	15	APPLY_NONE	0	0	0	0	5	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_WEAPON
61165	item_name_40127	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_SURA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_MUSA	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	175	APPLY_ATTBONUS_METIN	175	APPLY_ATT_GRADE_BONUS	325	APPLY_MELEE_MAGIC_ATTBONUS_PER	15	APPLY_NONE	0	0	0	0	8	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_WEAPON
61166	item_name_40115	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_STACK | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	130	APPLY_ATTBONUS_METIN	130	APPLY_ATT_GRADE_BONUS	250	APPLY_MELEE_MAGIC_ATTBONUS_PER	10	APPLY_NONE	0	0	0	0	0	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_WEAPON
61167	item_name_40115	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_STACK | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	130	APPLY_ATTBONUS_METIN	130	APPLY_ATT_GRADE_BONUS	250	APPLY_MELEE_MAGIC_ATTBONUS_PER	10	APPLY_NONE	0	0	0	0	0	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_WEAPON
61168	item_name_40118	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_STACK | ANTI_MUDANG | ANTI_SURA | ANTI_WOLFMAN | ANTI_ASSASSIN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	130	APPLY_ATTBONUS_METIN	130	APPLY_ATT_GRADE_BONUS	250	APPLY_MELEE_MAGIC_ATTBONUS_PER	10	APPLY_NONE	0	0	0	0	3	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_WEAPON
61169	item_name_40116	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_MUDANG | ANTI_SURA | ANTI_WOLFMAN | ANTI_MUSA	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	130	APPLY_ATTBONUS_METIN	130	APPLY_ATT_GRADE_BONUS	250	APPLY_MELEE_MAGIC_ATTBONUS_PER	10	APPLY_NONE	0	0	0	0	1	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_WEAPON
61170	item_name_40138	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_STACK | ANTI_MUDANG | ANTI_SURA | ANTI_WOLFMAN | ANTI_MUSA	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	259200	REAL_TIME	604800	APPLY_ATTBONUS_MONSTER	130	APPLY_ATTBONUS_METIN	130	APPLY_ATT_GRADE_BONUS	250	APPLY_MELEE_MAGIC_ATTBONUS_PER	10	APPLY_NONE	0	0	0	0	2	0	0	0	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_WEAPON
61171	item_name_40119	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_SURA | ANTI_ASSASSIN | ANTI_WOLFMAN | ANTI_MUSA	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	130	APPLY_ATTBONUS_METIN	130	APPLY_ATT_GRADE_BONUS	250	APPLY_MELEE_MAGIC_ATTBONUS_PER	10	APPLY_NONE	0	0	0	0	4	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_WEAPON
61172	item_name_40120	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_SURA | ANTI_ASSASSIN | ANTI_WOLFMAN | ANTI_MUSA	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	130	APPLY_ATTBONUS_METIN	130	APPLY_ATT_GRADE_BONUS	250	APPLY_MELEE_MAGIC_ATTBONUS_PER	10	APPLY_NONE	0	0	0	0	5	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_WEAPON
61173	item_name_40127	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_STACK | ANTI_SURA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_MUSA	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	130	APPLY_ATTBONUS_METIN	130	APPLY_ATT_GRADE_BONUS	250	APPLY_MELEE_MAGIC_ATTBONUS_PER	10	APPLY_NONE	0	0	0	0	8	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_WEAPON
42001	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	5000	APPLY_ATTBONUS_MONSTER	250	APPLY_ATTBONUS_METIN	225	APPLY_ATT_GRADE_BONUS	400	APPLY_NONE	0	5	0	0	500	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42002	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	5000	APPLY_ATTBONUS_MONSTER	250	APPLY_ATTBONUS_METIN	225	APPLY_ATT_GRADE_BONUS	400	APPLY_NONE	0	5	0	0	500	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42003	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3500	APPLY_ATTBONUS_MONSTER	180	APPLY_ATTBONUS_METIN	140	APPLY_ATT_GRADE_BONUS	325	APPLY_NONE	0	5	0	0	501	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42004	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3500	APPLY_ATTBONUS_MONSTER	180	APPLY_ATTBONUS_METIN	140	APPLY_ATT_GRADE_BONUS	325	APPLY_NONE	0	5	0	0	501	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42005	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3000	APPLY_ATTBONUS_HUMAN	20	APPLY_MELEE_MAGIC_ATTBONUS_PER	20	APPLY_NONE	0	APPLY_NONE	0	5	0	0	502	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42006	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3000	APPLY_ATTBONUS_HUMAN	20	APPLY_MELEE_MAGIC_ATTBONUS_PER	20	APPLY_NONE	0	APPLY_NONE	0	5	0	0	502	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42007	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	2500	APPLY_ATTBONUS_MONSTER	120	APPLY_ATT_BOSS	80	APPLY_ATT_GRADE_BONUS	250	APPLY_NONE	0	5	0	0	503	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42008	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	2500	APPLY_ATTBONUS_MONSTER	120	APPLY_ATT_BOSS	80	APPLY_ATT_GRADE_BONUS	250	APPLY_NONE	0	5	0	0	503	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42009	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	2750	APPLY_ATTBONUS_MONSTER	140	APPLY_ATTBONUS_METIN	100	APPLY_ATT_GRADE_BONUS	275	APPLY_NONE	0	5	0	0	504	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42010	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	2750	APPLY_ATTBONUS_MONSTER	140	APPLY_ATTBONUS_METIN	100	APPLY_ATT_GRADE_BONUS	275	APPLY_NONE	0	5	0	0	504	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42011	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3500	APPLY_ATTBONUS_MONSTER	180	APPLY_ATT_BOSS	120	APPLY_ATT_GRADE_BONUS	325	APPLY_NONE	0	5	0	0	505	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42012	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3500	APPLY_ATTBONUS_MONSTER	180	APPLY_ATT_BOSS	120	APPLY_ATT_GRADE_BONUS	325	APPLY_NONE	0	5	0	0	505	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42013	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3000	APPLY_ATTBONUS_MONSTER	160	APPLY_ATT_BOSS	100	APPLY_ATT_GRADE_BONUS	300	APPLY_NONE	0	5	0	0	506	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42014	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3000	APPLY_ATTBONUS_MONSTER	160	APPLY_ATT_BOSS	100	APPLY_ATT_GRADE_BONUS	300	APPLY_NONE	0	5	0	0	506	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42015	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3000	APPLY_ATTBONUS_MONSTER	160	APPLY_ATTBONUS_METIN	120	APPLY_ATT_GRADE_BONUS	300	APPLY_NONE	0	5	0	0	507	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42016	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3000	APPLY_ATTBONUS_MONSTER	160	APPLY_ATTBONUS_METIN	120	APPLY_ATT_GRADE_BONUS	300	APPLY_NONE	0	5	0	0	507	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42017	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	5000	APPLY_ATTBONUS_MONSTER	250	APPLY_ATT_BOSS	200	APPLY_ATT_GRADE_BONUS	400	APPLY_NONE	0	5	0	0	508	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42018	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	5000	APPLY_ATTBONUS_MONSTER	250	APPLY_ATT_BOSS	200	APPLY_ATT_GRADE_BONUS	400	APPLY_NONE	0	5	0	0	508	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42019	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	5000	APPLY_ATTBONUS_MONSTER	250	APPLY_ATT_BOSS	200	APPLY_ATT_GRADE_BONUS	400	APPLY_NONE	0	5	0	0	509	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42020	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	5000	APPLY_ATTBONUS_MONSTER	250	APPLY_ATT_BOSS	200	APPLY_ATT_GRADE_BONUS	400	APPLY_NONE	0	5	0	0	509	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42021	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATT_GRADE_BONUS	300	APPLY_ATTBONUS_METIN	300	APPLY_ATTBONUS_MONSTER	300	APPLY_NONE	0	5	0	0	510	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42022	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATT_GRADE_BONUS	300	APPLY_ATTBONUS_METIN	300	APPLY_ATTBONUS_MONSTER	300	APPLY_NONE	0	5	0	0	510	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42023	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATT_GRADE_BONUS	300	APPLY_ATTBONUS_METIN	300	APPLY_ATTBONUS_MONSTER	300	APPLY_NONE	0	5	0	0	511	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42024	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATT_GRADE_BONUS	300	APPLY_ATTBONUS_METIN	300	APPLY_ATTBONUS_MONSTER	300	APPLY_NONE	0	5	0	0	511	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42025	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATT_GRADE_BONUS	300	APPLY_ATTBONUS_METIN	300	APPLY_ATTBONUS_MONSTER	300	APPLY_NONE	0	5	0	0	512	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42026	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATT_GRADE_BONUS	300	APPLY_ATTBONUS_METIN	300	APPLY_ATTBONUS_MONSTER	300	APPLY_NONE	0	5	0	0	512	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42027	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATT_GRADE_BONUS	300	APPLY_ATTBONUS_METIN	300	APPLY_ATTBONUS_MONSTER	300	APPLY_NONE	0	5	0	0	513	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42028	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATT_GRADE_BONUS	300	APPLY_ATTBONUS_METIN	300	APPLY_ATTBONUS_MONSTER	300	APPLY_NONE	0	5	0	0	513	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42029	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3000	APPLY_ATTBONUS_HUMAN	20	APPLY_MELEE_MAGIC_ATTBONUS_PER	20	APPLY_NONE	0	APPLY_NONE	0	5	0	0	514	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42030	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3000	APPLY_ATTBONUS_HUMAN	20	APPLY_MELEE_MAGIC_ATTBONUS_PER	20	APPLY_NONE	0	APPLY_NONE	0	5	0	0	514	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42031	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	255	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3000	APPLY_ATTBONUS_HUMAN	20	APPLY_MELEE_MAGIC_ATTBONUS_PER	20	APPLY_NONE	0	APPLY_NONE	0	5	0	0	515	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42032	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3000	APPLY_ATTBONUS_HUMAN	20	APPLY_MELEE_MAGIC_ATTBONUS_PER	20	APPLY_NONE	0	APPLY_NONE	0	5	0	0	515	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42033	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	255	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATT_GRADE_BONUS	300	APPLY_ATTBONUS_METIN	300	APPLY_ATTBONUS_MONSTER	300	APPLY_NONE	0	5	0	0	516	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42034	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3000	APPLY_ATTBONUS_HUMAN	20	APPLY_MELEE_MAGIC_ATTBONUS_PER	20	APPLY_NONE	0	APPLY_NONE	0	5	0	0	516	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42035	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_MALE | ANTI_STACK | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	255	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3000	APPLY_ATTBONUS_HUMAN	20	APPLY_MELEE_MAGIC_ATTBONUS_PER	20	APPLY_NONE	0	APPLY_NONE	0	5	0	0	517	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
42036	kostüm yeni[e]	ITEM_COSTUME	COSTUME_BODY	2	ANTI_FEMALE | ANTI_STACK	NONE	NONE	NONE	0	0	255	0	100	REAL_TIME	432000	LIMIT_NONE	0	APPLY_MAX_HP	3000	APPLY_ATTBONUS_HUMAN	20	APPLY_MELEE_MAGIC_ATTBONUS_PER	20	APPLY_NONE	0	APPLY_NONE	0	5	0	0	517	0	0	100	0	0	MASK_ITEM_TYPE_COSTUMES	MASK_ITEM_SUBTYPE_COSTUMES_COSTUME_BODY
